,customer_id,type_of_customer
1250,28779,Vegan People
1251,8002,Vegan People
1252,10753,Vegan People
1253,15238,Vegan People
1254,876,Vegan People
1255,9895,Vegan People
1256,9040,Vegan People
1257,31399,Vegan People
1258,13978,Vegan People
1259,7593,Vegan People
1260,32429,Vegan People
1261,39435,Vegan People
1262,20324,Vegan People
1263,4825,Vegan People
1264,14606,Vegan People
1265,21306,Vegan People
1266,7921,Vegan People
1267,26936,Vegan People
1268,30874,Vegan People
1269,24086,Vegan People
1270,3324,Vegan People
1271,9914,Vegan People
1272,29460,Vegan People
1273,28841,Vegan People
1274,33733,Vegan People
1275,21532,Vegan People
1276,18576,Vegan People
1277,15313,Vegan People
1278,20228,Vegan People
1279,3867,Vegan People
1280,5966,Vegan People
1281,10245,Vegan People
1282,27066,Vegan People
1283,15249,Vegan People
1284,18750,Vegan People
1285,6522,Vegan People
1286,37136,Vegan People
1287,36091,Vegan People
1288,36869,Vegan People
1289,21204,Vegan People
1290,15200,Vegan People
1291,9278,Vegan People
1292,11595,Vegan People
1293,36984,Vegan People
1294,31232,Vegan People
1295,9306,Vegan People
1296,35628,Vegan People
1297,16013,Vegan People
1298,33628,Vegan People
1299,7472,Vegan People
1300,14987,Vegan People
1301,5902,Vegan People
1302,17460,Vegan People
1303,4173,Vegan People
1304,33804,Vegan People
1305,19507,Vegan People
1306,8777,Vegan People
1307,30132,Vegan People
1308,5661,Vegan People
1309,15893,Vegan People
1310,19468,Vegan People
1311,6513,Vegan People
1312,24625,Vegan People
1313,8912,Vegan People
1314,18815,Vegan People
1315,27853,Vegan People
1316,28550,Vegan People
1317,1134,Vegan People
1318,21657,Vegan People
1319,35624,Vegan People
1320,29096,Vegan People
1321,16449,Vegan People
1322,3031,Vegan People
1323,13727,Vegan People
1324,10411,Vegan People
1325,36225,Vegan People
1326,11594,Vegan People
1327,8787,Vegan People
1328,18365,Vegan People
1329,32754,Vegan People
1330,7835,Vegan People
1331,29421,Vegan People
1332,34990,Vegan People
1333,21522,Vegan People
1334,11210,Vegan People
1335,33294,Vegan People
1336,12214,Vegan People
1337,33118,Vegan People
1338,16146,Vegan People
1339,17774,Vegan People
1340,6506,Vegan People
1341,28035,Vegan People
1342,36002,Vegan People
1343,9894,Vegan People
1344,4822,Vegan People
1345,1537,Vegan People
1346,32649,Vegan People
1347,6577,Vegan People
1348,8831,Vegan People
1349,21121,Vegan People
1350,30135,Vegan People
1351,22781,Vegan People
1352,1447,Vegan People
1353,34406,Vegan People
1354,29189,Vegan People
1355,25922,Vegan People
1356,24114,Vegan People
1357,6554,Vegan People
1358,11538,Vegan People
1359,31647,Vegan People
1360,16772,Vegan People
1361,9537,Vegan People
1362,23561,Vegan People
1363,6829,Vegan People
1364,3716,Vegan People
1365,38442,Vegan People
1366,36213,Vegan People
1367,39710,Vegan People
1368,38390,Vegan People
1369,23674,Vegan People
1370,9747,Vegan People
1371,12338,Vegan People
1372,12035,Vegan People
1373,8475,Vegan People
1374,33072,Vegan People
1375,39774,Vegan People
1376,23914,Vegan People
1377,27169,Vegan People
1378,4108,Vegan People
1379,11157,Vegan People
1380,17602,Vegan People
1381,14698,Vegan People
1382,11985,Vegan People
1383,38127,Vegan People
1384,24608,Vegan People
1385,31496,Vegan People
1386,19786,Vegan People
1387,10995,Vegan People
1388,24213,Vegan People
1389,16330,Vegan People
1390,3875,Vegan People
1391,39454,Vegan People
1392,30545,Vegan People
1393,37945,Vegan People
1394,7745,Vegan People
1395,32049,Vegan People
1396,30820,Vegan People
1397,31151,Vegan People
1398,37147,Vegan People
1399,24163,Vegan People
1400,28409,Vegan People
1401,36588,Vegan People
1402,19112,Vegan People
1403,26156,Vegan People
1404,16875,Vegan People
1405,37331,Vegan People
1406,10025,Vegan People
1407,35452,Vegan People
1408,25682,Vegan People
1409,36459,Vegan People
1410,854,Vegan People
1411,30750,Vegan People
1412,35627,Vegan People
1413,2980,Vegan People
1414,35564,Vegan People
1415,28044,Vegan People
1416,31159,Vegan People
1417,26848,Vegan People
1418,9443,Vegan People
1419,234,Vegan People
1420,7605,Vegan People
1421,30754,Vegan People
1422,39709,Vegan People
1423,26579,Vegan People
1424,26790,Vegan People
1425,38561,Vegan People
1426,24084,Vegan People
1427,23074,Vegan People
1428,31550,Vegan People
1429,31840,Vegan People
1430,18297,Vegan People
1431,21697,Vegan People
1432,21174,Vegan People
1433,30887,Vegan People
1434,32549,Vegan People
1435,16522,Vegan People
1436,8508,Vegan People
1437,13140,Vegan People
1438,33593,Vegan People
1439,17630,Vegan People
1440,8400,Vegan People
1441,38761,Vegan People
1442,9426,Vegan People
1443,4994,Vegan People
1444,17845,Vegan People
1445,35565,Vegan People
1446,25576,Vegan People
1447,31032,Vegan People
1448,24414,Vegan People
1449,9864,Vegan People
1450,12644,Vegan People
1451,25970,Vegan People
1452,11156,Vegan People
1453,4144,Vegan People
1454,38163,Vegan People
1455,28054,Vegan People
1456,21992,Vegan People
1457,14841,Vegan People
1458,24355,Vegan People
1459,17982,Vegan People
1460,16647,Vegan People
1461,10323,Vegan People
1462,30885,Vegan People
1463,11608,Vegan People
1464,27726,Vegan People
1465,38128,Vegan People
1466,17308,Vegan People
1467,17479,Vegan People
1468,19396,Vegan People
1469,1028,Vegan People
1470,12976,Vegan People
1471,14129,Vegan People
1472,34635,Vegan People
1473,34158,Vegan People
1474,37307,Vegan People
1475,37245,Vegan People
1476,2744,Vegan People
1477,14482,Vegan People
1478,14708,Vegan People
1479,39423,Vegan People
1480,18548,Vegan People
1481,3939,Vegan People
1482,8531,Vegan People
1483,13723,Vegan People
1484,32529,Vegan People
1485,27954,Vegan People
1486,33700,Vegan People
1487,22167,Vegan People
1488,6588,Vegan People
1489,35562,Vegan People
1490,23271,Vegan People
1491,30089,Vegan People
1492,35929,Vegan People
1493,34296,Vegan People
1494,38603,Vegan People
1495,23753,Vegan People
1496,36014,Vegan People
1497,32397,Vegan People
1498,20796,Vegan People
1499,32679,Vegan People
1500,15780,Vegan People
1501,26743,Vegan People
1502,14865,Vegan People
1503,6122,Vegan People
1504,13478,Vegan People
1505,35022,Vegan People
1506,9561,Vegan People
1507,29018,Vegan People
1508,18802,Vegan People
1509,8825,Vegan People
1510,13353,Vegan People
1511,17769,Vegan People
1512,32923,Vegan People
1513,19503,Vegan People
1514,26958,Vegan People
1515,31225,Vegan People
1516,36233,Vegan People
1517,12395,Vegan People
1518,1493,Vegan People
1519,25842,Vegan People
1520,32384,Vegan People
1521,3091,Vegan People
1522,19869,Vegan People
1523,3822,Vegan People
1524,31958,Vegan People
1525,19916,Vegan People
1526,643,Vegan People
1527,9830,Vegan People
1528,34947,Vegan People
1529,21397,Vegan People
1530,3300,Vegan People
1531,21192,Vegan People
1532,17357,Vegan People
1533,17877,Vegan People
1534,22553,Vegan People
1535,27076,Vegan People
1536,18120,Vegan People
1537,32235,Vegan People
1538,33380,Vegan People
1539,21794,Vegan People
1540,19606,Vegan People
1541,38504,Vegan People
1542,6811,Vegan People
1543,4107,Vegan People
1544,30515,Vegan People
1545,21607,Vegan People
1546,35814,Vegan People
1547,36507,Vegan People
1548,35314,Vegan People
1549,27524,Vegan People
1550,261,Vegan People
1551,32143,Vegan People
1552,5039,Vegan People
1553,33841,Vegan People
1554,19425,Vegan People
1555,25783,Vegan People
1556,37598,Vegan People
1557,22582,Vegan People
1558,36306,Vegan People
1559,34595,Vegan People
1560,43,Vegan People
1561,22116,Vegan People
1562,36483,Vegan People
1563,32011,Vegan People
1564,5751,Vegan People
1565,29183,Vegan People
1566,23957,Vegan People
1567,31452,Vegan People
1568,18600,Vegan People
1569,28300,Vegan People
1570,32622,Vegan People
1571,34778,Vegan People
1572,28173,Vegan People
1573,28221,Vegan People
1574,21264,Vegan People
1575,23409,Vegan People
1576,23292,Vegan People
1577,15997,Vegan People
1578,39079,Vegan People
1579,37813,Vegan People
1580,36124,Vegan People
1581,21773,Vegan People
1582,14908,Vegan People
1583,24859,Vegan People
1584,11479,Vegan People
1585,2612,Vegan People
1586,31968,Vegan People
1587,32823,Vegan People
1588,26972,Vegan People
1589,13194,Vegan People
1590,33942,Vegan People
1591,18615,Vegan People
1592,22580,Vegan People
1593,1016,Vegan People
1594,5656,Vegan People
1595,25870,Vegan People
1596,4777,Vegan People
1597,10804,Vegan People
1598,12910,Vegan People
1599,8413,Vegan People
1600,4820,Vegan People
1601,2999,Vegan People
1602,9652,Vegan People
1603,39054,Vegan People
1604,5224,Vegan People
1605,17853,Vegan People
1606,6057,Vegan People
1607,20697,Vegan People
1608,27010,Vegan People
1609,35117,Vegan People
1610,31029,Vegan People
1611,1686,Vegan People
1612,17757,Vegan People
1613,14645,Vegan People
1614,5897,Vegan People
1615,31405,Vegan People
1616,18306,Vegan People
1617,22393,Vegan People
1618,32247,Vegan People
1619,4607,Vegan People
1620,6815,Vegan People
1621,32634,Vegan People
1622,14362,Vegan People
1623,93,Vegan People
1624,1159,Vegan People
1625,3605,Vegan People
1626,37456,Vegan People
1627,8765,Vegan People
1628,29667,Vegan People
1629,4764,Vegan People
1630,589,Vegan People
1631,21587,Vegan People
1632,27923,Vegan People
1633,17060,Vegan People
1634,7817,Vegan People
1635,32444,Vegan People
1636,23444,Vegan People
1637,37230,Vegan People
1638,16261,Vegan People
1639,5070,Vegan People
1640,15564,Vegan People
1641,27981,Vegan People
1642,21792,Vegan People
1643,12951,Vegan People
1644,5104,Vegan People
1645,6704,Vegan People
1646,514,Vegan People
1647,4893,Vegan People
1648,23953,Vegan People
1649,24472,Vegan People
1650,30179,Vegan People
1651,16227,Vegan People
1652,25211,Vegan People
1653,4742,Vegan People
1654,39991,Vegan People
1655,7208,Vegan People
1656,16409,Vegan People
1657,33887,Vegan People
1658,26739,Vegan People
1659,34984,Vegan People
1660,17634,Vegan People
1661,1918,Vegan People
1662,28513,Vegan People
1663,15156,Vegan People
1664,34064,Vegan People
1665,29820,Vegan People
1666,38928,Vegan People
1667,16471,Vegan People
1668,26113,Vegan People
1669,3406,Vegan People
1670,17480,Vegan People
1671,25141,Vegan People
1672,18135,Vegan People
1673,11910,Vegan People
1674,4202,Vegan People
1675,18983,Vegan People
1676,32264,Vegan People
1677,10305,Vegan People
1678,25670,Vegan People
1679,21492,Vegan People
1680,9302,Vegan People
1681,1237,Vegan People
1682,4968,Vegan People
1683,29038,Vegan People
1684,1966,Vegan People
1685,10312,Vegan People
1686,1536,Vegan People
1687,21875,Vegan People
1688,14301,Vegan People
1689,31373,Vegan People
1690,24318,Vegan People
1691,2938,Vegan People
1692,13654,Vegan People
1693,10149,Vegan People
1694,20913,Vegan People
1695,21274,Vegan People
1696,300,Vegan People
1697,38956,Vegan People
1698,37382,Vegan People
1699,9222,Vegan People
1700,4580,Vegan People
1701,8724,Vegan People
1702,37145,Vegan People
1703,1816,Vegan People
1704,24356,Vegan People
1705,25558,Vegan People
1706,14584,Vegan People
1707,39795,Vegan People
1708,27242,Vegan People
1709,33857,Vegan People
1710,3689,Vegan People
1711,5527,Vegan People
1712,32496,Vegan People
1713,7029,Vegan People
1714,8143,Vegan People
1715,2020,Vegan People
1716,19226,Vegan People
1717,12832,Vegan People
1718,37877,Vegan People
1719,24985,Vegan People
1720,2903,Vegan People
1721,1623,Vegan People
1722,30709,Vegan People
1723,9858,Vegan People
1724,34734,Vegan People
1725,3257,Vegan People
1726,24160,Vegan People
1727,10525,Vegan People
1728,25765,Vegan People
1729,15798,Vegan People
1730,1849,Vegan People
1731,28349,Vegan People
1732,22759,Vegan People
1733,24273,Vegan People
1734,8499,Vegan People
1735,21952,Vegan People
1736,13385,Vegan People
1737,21255,Vegan People
1738,16080,Vegan People
1739,24486,Vegan People
1740,2915,Vegan People
1741,4619,Vegan People
1742,38903,Vegan People
1743,32318,Vegan People
1744,38808,Vegan People
1745,13118,Vegan People
1746,29167,Vegan People
1747,24107,Vegan People
1748,2136,Vegan People
1749,34850,Vegan People
1750,27073,Vegan People
1751,12642,Vegan People
1752,30971,Vegan People
1753,7184,Vegan People
1754,19699,Vegan People
1755,24493,Vegan People
1756,36214,Vegan People
1757,27687,Vegan People
1758,30605,Vegan People
1759,10780,Vegan People
1760,7350,Vegan People
1761,17335,Vegan People
1762,6682,Vegan People
1763,10947,Vegan People
1764,34649,Vegan People
1765,34776,Vegan People
1766,19628,Vegan People
1767,2236,Vegan People
1768,30753,Vegan People
1769,36437,Vegan People
1770,13644,Vegan People
1771,19375,Vegan People
1772,37444,Vegan People
1773,21912,Vegan People
1774,4634,Vegan People
1775,37686,Vegan People
1776,39008,Vegan People
1777,9372,Vegan People
1778,14814,Vegan People
1779,28222,Vegan People
1780,26608,Vegan People
1781,24219,Vegan People
1782,2452,Vegan People
1783,9805,Vegan People
1784,22193,Vegan People
1785,29688,Vegan People
1786,7163,Vegan People
1787,23119,Vegan People
1788,7194,Vegan People
1789,17403,Vegan People
1790,32181,Vegan People
1791,31118,Vegan People
1792,30781,Vegan People
1793,30369,Vegan People
1794,6598,Vegan People
1795,33760,Vegan People
1796,32274,Vegan People
1797,30357,Vegan People
1798,2340,Vegan People
1799,21829,Vegan People
1800,38149,Vegan People
1801,9368,Vegan People
1802,19100,Vegan People
1803,16843,Vegan People
1804,29492,Vegan People
1805,35643,Vegan People
1806,11255,Vegan People
1807,37968,Vegan People
1808,7736,Vegan People
1809,22583,Vegan People
1810,36100,Vegan People
1811,10881,Vegan People
1812,23073,Vegan People
1813,17180,Vegan People
1814,25397,Vegan People
1815,28995,Vegan People
1816,2959,Vegan People
1817,27586,Vegan People
1818,30602,Vegan People
1819,36693,Vegan People
1820,22330,Vegan People
1821,33502,Vegan People
1822,21726,Vegan People
1823,20005,Vegan People
1824,38366,Vegan People
1825,29764,Vegan People
1826,11058,Vegan People
1827,26147,Vegan People
1828,12693,Vegan People
1829,22890,Vegan People
1830,15364,Vegan People
1831,1437,Vegan People
1832,23501,Vegan People
1833,24953,Vegan People
1834,14872,Vegan People
1835,3307,Vegan People
1836,12773,Vegan People
1837,33506,Vegan People
1838,16785,Vegan People
1839,8977,Vegan People
1840,25875,Vegan People
1841,38667,Vegan People
1842,16521,Vegan People
1843,1631,Vegan People
1844,21688,Vegan People
1845,34519,Vegan People
1846,15936,Vegan People
1847,12423,Vegan People
1848,36654,Vegan People
1849,28811,Vegan People
1850,32158,Vegan People
1851,5706,Vegan People
1852,32806,Vegan People
1853,29778,Vegan People
1854,13314,Vegan People
1855,23482,Vegan People
1856,3558,Vegan People
1857,7811,Vegan People
1858,6805,Vegan People
1859,9237,Vegan People
1860,37208,Vegan People
1861,14793,Vegan People
1862,11523,Vegan People
1863,9672,Vegan People
